Id,Disease,County,Year,Sex,Count,Population,Rate,CI_lower,CI_upper,Recalculated_Rate
31215,Cryptosporidiosis,California,2006,Male,196,18028441,1.087,0.94,1.25,1.087
55898,Hemolytic Uremic Syndrome,California,2010,Male,15,18558691,0.081,0.045,0.133,0.081
92933,Psittacosis,California,2005,Male,1,17899282,0.006,0.0,0.031,0.006
103641,Salmonellosis,California,2004,Male,2030,17785422,11.414000000000001,10.923,11.921,11.414
116184,Streptococcal Infection (cases in food and dairy workers),California,2003,Male,0,17607062,0.0,0.0,0.021,0.0
85432,Paralytic Shellfish Poisoning,California,2010,Male,0,18558691,0.0,0.0,0.02,0.0
106100,Scombroid Fish Poisoning,California,2014,Male,9,19154588,0.047,0.021,0.08900000000000001,0.047
97798,"Rabies, human",California,2003,Male,1,17607062,0.006,0.0,0.032,0.006
35,Amebiasis,California,2012,Male,266,18841496,1.412,1.247,1.5919999999999999,1.412
59800,"Hepatitis C, Acute",California,2013,Female,26,19177344,0.136,0.08900000000000001,0.19899999999999998,0.136
64773,Invasive Meningococcal Disease,California,2010,Male,59,18558691,0.318,0.242,0.41,0.318
128548,Tularemia,California,2003,Female,1,17783924,0.006,0.0,0.031,0.006
112450,Spotted Fever Rickettsiosis,California,2005,Female,0,18088355,0.0,0.0,0.02,0.0
106078,Scombroid Fish Poisoning,California,2007,Female,20,18373955,0.109,0.066,0.168,0.109
31217,Cryptosporidiosis,California,2007,Female,118,18373955,0.642,0.532,0.769,0.642
27279,Coccidioidomycosis,California,2006,Female,826,18220429,4.533,4.229,4.853,4.533
133507,Typhus Fever,California,2005,Male,4,17899282,0.022000000000000002,0.006,0.057,0.022
79601,Malaria,California,2002,Male,113,17384620,0.65,0.536,0.7809999999999999,0.65
128581,Tularemia,California,2014,Female,0,19346905,0.0,0.0,0.019,0.0
116206,Streptococcal Infection (cases in food and dairy workers),California,2010,Male,1,18558691,0.005,0.0,0.03,0.005
64785,Invasive Meningococcal Disease,California,2014,Male,35,19154588,0.183,0.127,0.254,0.183
9980,"Botulism, Other",California,2009,Female,0,18634031,0.0,0.0,0.02,0.0
61272,HIV,California,2012,Male,4496,18841496,23.862,23.17,24.57,23.862
106091,Scombroid Fish Poisoning,California,2011,Male,7,18691131,0.037000000000000005,0.015,0.077,0.037
41815,E. coli O157,California,2001,Female,136,17340743,0.784,0.6579999999999999,0.9279999999999999,0.784
82091,Measles,California,2011,Female,14,18881056,0.07400000000000001,0.040999999999999995,0.124,0.074
36906,Dengue,California,2008,Male,3,18331667,0.016,0.003,0.048,0.016
55870,Hemolytic Uremic Syndrome,California,2001,Female,28,17340743,0.161,0.107,0.233,0.161
50941,Gonorrhea,California,2008,Female,11477,18526603,61.949,60.821000000000005,63.092,61.949
92945,Psittacosis,California,2009,Male,1,18445222,0.005,0.0,0.03,0.005
87910,Pertussis,California,2010,Female,4886,18752748,26.055,25.329,26.796,26.055
77137,Lyme Disease,California,2004,Male,29,17785422,0.163,0.109,0.23399999999999999,0.163
84519,Mumps,California,2010,Male,21,18558691,0.113,0.07,0.17300000000000001,0.113
64760,Invasive Meningococcal Disease,California,2006,Female,97,18220429,0.532,0.43200000000000005,0.649,0.532
97828,"Rabies, human",California,2013,Male,0,18988773,0.0,0.0,0.019,0.0
53425,Hantavirus Infection,California,2008,Female,0,18526603,0.0,0.0,0.02,0.0
12508,"Botulism, Wound",California,2007,Female,4,18373955,0.022000000000000002,0.006,0.055999999999999994,0.022
108520,Shiga Toxin Positive Feces (without culture confirmation),California,2009,Female,15,18634031,0.08,0.045,0.133,0.08
90437,"Plague, human",California,2006,Male,0,18028441,0.0,0.0,0.02,0.0
109947,Shigellosis,California,2002,Male,1393,17384620,8.013,7.598,8.445,8.013
95341,Q Fever,California,2006,Female,6,18220429,0.033,0.012,0.07200000000000001,0.033
22367,Cholera,California,2005,Female,0,18088355,0.0,0.0,0.02,0.0
41848,E. coli O157,California,2012,Female,166,19028077,0.872,0.745,1.016,0.872
95366,Q Fever,California,2014,Male,25,19154588,0.131,0.084,0.193,0.131
72219,Leptospirosis,California,2005,Female,2,18088355,0.011000000000000001,0.001,0.04,0.011
4987,Babesiosis,California,2008,Male,1,18331667,0.005,0.0,0.03,0.005
79622,Malaria,California,2009,Male,79,18445222,0.428,0.33899999999999997,0.534,0.428
123628,Trichinosis,California,2010,Male,0,18558691,0.0,0.0,0.02,0.0
31111,Cryptosporidiosis,California,2009,Male,213,18445222,1.155,1.005,1.321,1.155
67298,Legionellosis,California,2007,Female,47,18373955,0.256,0.188,0.34,0.256
136906,Vibrio Infection (non-Cholera),California,2010,Male,68,18558691,0.366,0.285,0.465,0.366
29762,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,California,2010,Male,15,18558691,0.081,0.045,0.133,0.081
34395,Cysticercosis or Taeniasis,California,2004,Female,28,17969405,0.156,0.10400000000000001,0.225,0.156
24822,Ciguatera Fish Poisoning,California,2005,Male,0,17899282,0.0,0.0,0.021,0.0
114920,Staphylococcus aureus Infection (cases resulting in death or ICU),California,2008,Male,124,18331667,0.6759999999999999,0.563,0.8059999999999999,0.676
131050,"Typhoid Fever, case",California,2011,Male,45,18691131,0.24100000000000002,0.17600000000000002,0.322,0.241
103646,Salmonellosis,California,2006,Female,2554,18220429,14.017000000000001,13.479000000000001,14.572000000000001,14.017
131055,"Typhoid Fever, case",California,2013,Female,34,19177344,0.177,0.12300000000000001,0.248,0.177
131038,"Typhoid Fever, case",California,2007,Male,43,18180620,0.237,0.171,0.319,0.237
90431,"Plague, human",California,2004,Male,0,17785422,0.0,0.0,0.021,0.0
9957,"Botulism, Other",California,2001,Male,0,17174034,0.0,0.0,0.021,0.0
116570,Tetanus,California,2002,Male,5,17384620,0.028999999999999998,0.009000000000000001,0.067,0.029
82088,Measles,California,2010,Female,8,18752748,0.043,0.018000000000000002,0.084,0.043
33685,Cyclosporiasis,California,2013,Male,0,18988773,0.0,0.0,0.019,0.0
7486,"Botulism, Foodborne",California,2013,Female,1,19177344,0.005,0.0,0.028999999999999998,0.005
108514,Shiga Toxin Positive Feces (without culture confirmation),California,2007,Female,17,18373955,0.09300000000000001,0.054000000000000006,0.14800000000000002,0.093
126083,Tuberculosis,California,2004,Male,1786,17785422,10.042,9.582,10.519,10.042
41831,E. coli O157,California,2006,Male,139,18028441,0.7709999999999999,0.648,0.91,0.771
106084,Scombroid Fish Poisoning,California,2009,Female,12,18634031,0.064,0.033,0.11199999999999999,0.064
72225,Leptospirosis,California,2007,Female,1,18373955,0.005,0.0,0.03,0.005
116195,Streptococcal Infection (cases in food and dairy workers),California,2007,Female,3,18373955,0.016,0.003,0.048,0.016
118680,Tetanus,California,2006,Male,9,18028441,0.05,0.023,0.095,0.05
133519,Typhus Fever,California,2009,Male,15,18445222,0.081,0.046,0.134,0.081
67284,Legionellosis,California,2002,Male,40,17384620,0.23,0.16399999999999998,0.313,0.23
41818,E. coli O157,California,2002,Female,165,17555714,0.94,0.802,1.095,0.94
106081,Scombroid Fish Poisoning,California,2008,Female,12,18526603,0.065,0.033,0.113,0.065
87917,Pertussis,California,2012,Male,466,18841496,2.4730000000000003,2.254,2.708,2.473
50920,Gonorrhea,California,2001,Female,10442,17340743,60.217,59.067,61.382,60.217
64751,Invasive Meningococcal Disease,California,2003,Male,137,17607062,0.778,0.653,0.92,0.778
112472,Spotted Fever Rickettsiosis,California,2012,Male,13,18841496,0.069,0.037000000000000005,0.11800000000000001,0.069
44365,E. coli Other STEC (non-O157),California,2013,Male,129,18988773,0.679,0.5670000000000001,0.807,0.679
63684,Influenza Death (<65 years of age),California,2011,Male,50,18691131,0.268,0.19899999999999998,0.353,0.268
139315,Yersiniosis,California,2001,Male,48,17174034,0.27899999999999997,0.20600000000000002,0.371,0.279
64745,Invasive Meningococcal Disease,California,2001,Male,163,17174034,0.9490000000000001,0.809,1.107,0.949
85437,Paralytic Shellfish Poisoning,California,2012,Female,0,19028077,0.0,0.0,0.019,0.0
50935,Gonorrhea,California,2006,Female,15729,18220429,86.32600000000001,84.98299999999999,87.685,86.326
131058,"Typhoid Fever, case",California,2014,Female,28,19346905,0.145,0.096,0.209,0.145
121147,Toxic Shock Syndrome (Non-Streptococcal),California,2009,Male,3,18445222,0.016,0.003,0.048,0.016
19905,Chlamydia,California,2011,Female,113317,18881056,600.1619999999999,596.683,603.6569999999999,600.162
131026,"Typhoid Fever, case",California,2003,Male,36,17607062,0.204,0.14300000000000002,0.28300000000000003,0.204
48433,Giardiasis,California,2005,Female,1002,18088355,5.539,5.202000000000001,5.893,5.539
128552,Tularemia,California,2004,Male,2,17785422,0.011000000000000001,0.001,0.040999999999999995,0.011
39356,Diphtheria,California,2009,Male,0,18445222,0.0,0.0,0.02,0.0
116203,Streptococcal Infection (cases in food and dairy workers),California,2009,Male,1,18445222,0.005,0.0,0.03,0.005
24848,Ciguatera Fish Poisoning,California,2014,Female,0,19346905,0.0,0.0,0.019,0.0
50947,Gonorrhea,California,2010,Female,10760,18752748,57.378,56.299,58.473,57.378
118685,Tetanus,California,2008,Female,1,18526603,0.005,0.0,0.03,0.005
109976,Shigellosis,California,2014,Female,568,19346905,2.9360000000000004,2.699,3.188,2.936
60533,"Hepatitis E, acute infection",California,2014,Female,18,19346905,0.09300000000000001,0.055,0.147,0.093
112438,Spotted Fever Rickettsiosis,California,2001,Female,0,17340743,0.0,0.0,0.021,0.0
95363,Q Fever,California,2013,Male,16,18988773,0.084,0.048,0.13699999999999998,0.084
64781,Invasive Meningococcal Disease,California,2013,Female,49,19177344,0.256,0.18899999999999997,0.33799999999999997,0.256
17447,Campylobacteriosis,California,2014,Male,4171,19154588,21.775,21.12,22.445999999999998,21.775
92941,Psittacosis,California,2008,Female,1,18526603,0.005,0.0,0.03,0.005
7471,"Botulism, Foodborne",California,2008,Female,1,18526603,0.005,0.0,0.03,0.005
31219,Cryptosporidiosis,California,2010,Male,203,18558691,1.094,0.9490000000000001,1.255,1.094
106063,Scombroid Fish Poisoning,California,2002,Female,12,17555714,0.068,0.035,0.11900000000000001,0.068
74709,Listeriosis,California,2011,Male,42,18691131,0.225,0.162,0.304,0.225
50932,Gonorrhea,California,2005,Female,15712,18088355,86.863,85.51,88.23100000000001,86.863
103653,Salmonellosis,California,2008,Male,2403,18331667,13.107999999999999,12.59,13.642999999999999,13.108
14985,Brucellosis,California,2014,Male,12,19154588,0.063,0.032,0.109,0.063
109956,Shigellosis,California,2005,Male,1109,17899282,6.196000000000001,5.836,6.571000000000001,6.196
131020,"Typhoid Fever, case",California,2001,Male,45,17174034,0.262,0.191,0.35100000000000003,0.262
39359,Diphtheria,California,2010,Male,0,18558691,0.0,0.0,0.02,0.0
7463,"Botulism, Foodborne",California,2005,Male,3,17899282,0.017,0.003,0.049,0.017
14970,Brucellosis,California,2009,Male,14,18445222,0.076,0.040999999999999995,0.127,0.076
77158,Lyme Disease,California,2011,Male,55,18691131,0.294,0.222,0.38299999999999995,0.294
31214,Cryptosporidiosis,California,2006,Female,129,18220429,0.708,0.591,0.841,0.708
17429,Campylobacteriosis,California,2008,Male,2914,18331667,15.895999999999999,15.324000000000002,16.484,15.896
79618,Malaria,California,2008,Female,58,18526603,0.313,0.23800000000000002,0.405,0.313
85419,Paralytic Shellfish Poisoning,California,2006,Male,0,18028441,0.0,0.0,0.02,0.0
116192,Streptococcal Infection (cases in food and dairy workers),California,2006,Female,3,18220429,0.016,0.003,0.048,0.016
31199,Cryptosporidiosis,California,2001,Female,49,17340743,0.28300000000000003,0.209,0.374,0.283
103668,Salmonellosis,California,2013,Male,2429,18988773,12.792,12.288,13.311,12.792
97819,"Rabies, human",California,2010,Male,0,18558691,0.0,0.0,0.02,0.0
50956,Gonorrhea,California,2013,Female,14293,19177344,74.531,73.314,75.762,74.531
22392,Cholera,California,2013,Male,0,18988773,0.0,0.0,0.019,0.0
74687,Listeriosis,California,2004,Female,67,17969405,0.373,0.289,0.474,0.373
64772,Invasive Meningococcal Disease,California,2010,Female,62,18752748,0.331,0.253,0.424,0.331
123624,Trichinosis,California,2009,Female,3,18634031,0.016,0.003,0.047,0.016
36896,Dengue,California,2005,Female,6,18088355,0.033,0.012,0.07200000000000001,0.033
126074,Tuberculosis,California,2001,Male,2029,17174034,11.814,11.306,12.34,11.814
100261,Relapsing Fever,California,2010,Male,2,18558691,0.011000000000000001,0.001,0.039,0.011
60534,"Hepatitis E, acute infection",California,2014,Male,12,19154588,0.063,0.032,0.109,0.063
95350,Q Fever,California,2009,Female,5,18634031,0.027000000000000003,0.009000000000000001,0.063,0.027
74697,Listeriosis,California,2007,Male,51,18180620,0.281,0.209,0.369,0.281
50944,Gonorrhea,California,2009,Female,9848,18634031,52.85,51.81100000000001,53.903999999999996,52.85
55892,Hemolytic Uremic Syndrome,California,2008,Male,26,18331667,0.142,0.09300000000000001,0.20800000000000002,0.142
2507,Anaplasmosis and Ehrlichiosis,California,2010,Male,0,18558691,0.0,0.0,0.02,0.0
31205,Cryptosporidiosis,California,2003,Female,72,17783924,0.405,0.317,0.51,0.405
95336,Q Fever,California,2004,Male,10,17785422,0.055999999999999994,0.027000000000000003,0.10300000000000001,0.056
14981,Brucellosis,California,2013,Female,11,19177344,0.057,0.028999999999999998,0.10300000000000001,0.057
82061,Measles,California,2001,Female,17,17340743,0.098,0.057,0.157,0.098
118691,Tetanus,California,2010,Female,0,18752748,0.0,0.0,0.02,0.0
85443,Paralytic Shellfish Poisoning,California,2014,Female,0,19346905,0.0,0.0,0.019,0.0
31206,Cryptosporidiosis,California,2003,Male,180,17607062,1.022,0.878,1.183,1.022
50930,Gonorrhea,California,2004,Male,16615,17785422,93.419,92.005,94.85,93.419
55883,Hemolytic Uremic Syndrome,California,2005,Male,14,17899282,0.078,0.043,0.131,0.078
95335,Q Fever,California,2004,Female,3,17969405,0.017,0.003,0.049,0.017
30734,Cryptosporidiosis,California,2009,Female,247,18634031,1.3259999999999998,1.165,1.5019999999999998,1.326
131059,"Typhoid Fever, case",California,2014,Male,37,19154588,0.193,0.136,0.266,0.193
12529,"Botulism, Wound",California,2014,Female,3,19346905,0.016,0.003,0.045,0.016
92957,Psittacosis,California,2013,Male,1,18988773,0.005,0.0,0.028999999999999998,0.005
19903,Chlamydia,California,2010,Male,48371,18558691,260.638,258.323,262.968,260.638
90452,"Plague, human",California,2011,Male,0,18691131,0.0,0.0,0.02,0.0
67320,Legionellosis,California,2014,Male,193,19154588,1.008,0.87,1.16,1.008
123606,Trichinosis,California,2003,Female,2,17783924,0.011000000000000001,0.001,0.040999999999999995,0.011
114928,Staphylococcus aureus Infection (cases resulting in death or ICU),California,2011,Female,62,18881056,0.32799999999999996,0.252,0.42100000000000004,0.328
29767,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,California,2012,Female,13,19028077,0.068,0.036000000000000004,0.11699999999999999,0.068
41839,E. coli O157,California,2009,Female,129,18634031,0.6920000000000001,0.578,0.823,0.692
82071,Measles,California,2004,Male,2,17785422,0.011000000000000001,0.001,0.040999999999999995,0.011
24845,Ciguatera Fish Poisoning,California,2013,Female,1,19177344,0.005,0.0,0.028999999999999998,0.005
87913,Pertussis,California,2011,Female,1545,18881056,8.183,7.78,8.601,8.183
17420,Campylobacteriosis,California,2005,Male,2553,17899282,14.263,13.715,14.827,14.263
64748,Invasive Meningococcal Disease,California,2002,Male,124,17384620,0.713,0.593,0.85,0.713
128560,Tularemia,California,2007,Female,0,18373955,0.0,0.0,0.02,0.0
48421,Giardiasis,California,2001,Female,1166,17340743,6.724,6.343999999999999,7.121,6.724
53445,Hantavirus Infection,California,2014,Male,1,19154588,0.005,0.0,0.028999999999999998,0.005
136891,Vibrio Infection (non-Cholera),California,2005,Male,64,17899282,0.358,0.275,0.457,0.358
39361,Diphtheria,California,2011,Female,0,18881056,0.0,0.0,0.02,0.0
22365,Cholera,California,2004,Male,0,17785422,0.0,0.0,0.021,0.0
19875,Chlamydia,California,2001,Female,75941,17340743,437.934,434.83099999999996,441.05300000000005,437.934
59073,"Hepatitis B, Acute",California,2014,Male,83,19154588,0.433,0.345,0.537,0.433
100260,Relapsing Fever,California,2010,Female,3,18752748,0.016,0.003,0.047,0.016
133503,Typhus Fever,California,2004,Female,7,17969405,0.039,0.016,0.08,0.039
126104,Tuberculosis,California,2011,Male,1381,18691131,7.388999999999999,7.004,7.789,7.389
4984,Babesiosis,California,2007,Male,5,18180620,0.027999999999999997,0.009000000000000001,0.064,0.028
55874,Hemolytic Uremic Syndrome,California,2002,Male,17,17384620,0.098,0.057,0.157,0.098
41846,E. coli O157,California,2011,Male,113,18691131,0.605,0.498,0.727,0.605
10,Amebiasis,California,2004,Female,101,17969405,0.562,0.45799999999999996,0.6829999999999999,0.562
24827,Ciguatera Fish Poisoning,California,2007,Female,0,18373955,0.0,0.0,0.02,0.0
19894,Chlamydia,California,2007,Male,40605,18180620,223.342,221.17700000000002,225.523,223.342
19909,Chlamydia,California,2012,Male,53750,18841496,285.275,282.871,287.693,285.275
7490,"Botulism, Foodborne",California,2014,Male,0,19154588,0.0,0.0,0.019,0.0
63678,Influenza Death (<65 years of age),California,2009,Male,265,18445222,1.4369999999999998,1.2690000000000001,1.62,1.437
114929,Staphylococcus aureus Infection (cases resulting in death or ICU),California,2011,Male,106,18691131,0.5670000000000001,0.46399999999999997,0.6859999999999999,0.567
109967,Shigellosis,California,2011,Female,390,18881056,2.066,1.8659999999999999,2.281,2.066
121131,Toxic Shock Syndrome (Non-Streptococcal),California,2004,Female,3,17969405,0.017,0.003,0.049,0.017
116208,Streptococcal Infection (cases in food and dairy workers),California,2011,Female,1,18881056,0.005,0.0,0.03,0.005
22371,Cholera,California,2006,Male,0,18028441,0.0,0.0,0.02,0.0
22361,Cholera,California,2003,Female,1,17783924,0.006,0.0,0.031,0.006
24810,Ciguatera Fish Poisoning,California,2001,Male,0,17174034,0.0,0.0,0.021,0.0
61247,HIV,California,2004,Female,724,17969405,4.029,3.741,4.334,4.029
112468,Spotted Fever Rickettsiosis,California,2011,Female,5,18881056,0.026000000000000002,0.009000000000000001,0.062,0.026
74703,Listeriosis,California,2009,Male,46,18445222,0.249,0.183,0.33299999999999996,0.249
118676,Tetanus,California,2005,Female,1,18088355,0.006,0.0,0.031,0.006
84531,Mumps,California,2014,Male,23,19154588,0.12,0.076,0.18,0.12
97804,"Rabies, human",California,2005,Male,0,17899282,0.0,0.0,0.021,0.0
45957,Early Syphilis,California,2006,Female,298,18220429,1.636,1.455,1.8319999999999999,1.636
12502,"Botulism, Wound",California,2005,Female,4,18088355,0.022000000000000002,0.006,0.057,0.022
85424,Paralytic Shellfish Poisoning,California,2008,Female,0,18526603,0.0,0.0,0.02,0.0
7459,"Botulism, Foodborne",California,2004,Female,0,17969405,0.0,0.0,0.021,0.0
116193,Streptococcal Infection (cases in food and dairy workers),California,2006,Male,9,18028441,0.05,0.023,0.095,0.05
36924,Dengue,California,2014,Male,63,19154588,0.32899999999999996,0.253,0.42100000000000004,0.329
79600,Malaria,California,2002,Female,62,17555714,0.353,0.271,0.45299999999999996,0.353
5002,Babesiosis,California,2013,Male,3,18988773,0.016,0.003,0.046,0.016
118670,Tetanus,California,2003,Female,2,17783924,0.011000000000000001,0.001,0.040999999999999995,0.011
2486,Anaplasmosis and Ehrlichiosis,California,2003,Male,0,17607062,0.0,0.0,0.021,0.0
7454,"Botulism, Foodborne",California,2002,Male,0,17384620,0.0,0.0,0.021,0.0
45981,Early Syphilis,California,2014,Female,594,19346905,3.07,2.8280000000000003,3.327,3.07
7474,"Botulism, Foodborne",California,2009,Female,1,18634031,0.005,0.0,0.03,0.005
109959,Shigellosis,California,2006,Male,982,18028441,5.447,5.112,5.7989999999999995,5.447
95344,Q Fever,California,2007,Female,5,18373955,0.027000000000000003,0.009000000000000001,0.064,0.027
48460,Giardiasis,California,2014,Female,622,19346905,3.215,2.967,3.478,3.215
116178,Streptococcal Infection (cases in food and dairy workers),California,2001,Male,23,17174034,0.134,0.085,0.201,0.134
79612,Malaria,California,2006,Female,48,18220429,0.263,0.19399999999999998,0.349,0.263
2513,Anaplasmosis and Ehrlichiosis,California,2012,Male,4,18841496,0.021,0.006,0.054000000000000006,0.021
2504,Anaplasmosis and Ehrlichiosis,California,2009,Male,0,18445222,0.0,0.0,0.02,0.0
128563,Tularemia,California,2008,Female,1,18526603,0.005,0.0,0.03,0.005
36908,Dengue,California,2009,Female,15,18634031,0.08,0.045,0.133,0.08
133495,Typhus Fever,California,2001,Male,6,17174034,0.035,0.013000000000000001,0.076,0.035
116205,Streptococcal Infection (cases in food and dairy workers),California,2010,Female,2,18752748,0.011000000000000001,0.001,0.039,0.011
112462,Spotted Fever Rickettsiosis,California,2009,Female,1,18634031,0.005,0.0,0.03,0.005
12523,"Botulism, Wound",California,2012,Female,1,19028077,0.005,0.0,0.028999999999999998,0.005
53428,Hantavirus Infection,California,2009,Female,0,18634031,0.0,0.0,0.02,0.0
45975,Early Syphilis,California,2012,Female,248,19028077,1.3030000000000002,1.146,1.476,1.303
87916,Pertussis,California,2012,Female,554,19028077,2.911,2.674,3.1639999999999997,2.911
128566,Tularemia,California,2009,Female,0,18634031,0.0,0.0,0.02,0.0
9962,"Botulism, Other",California,2003,Female,0,17783924,0.0,0.0,0.021,0.0
61274,HIV,California,2013,Female,540,19177344,2.8160000000000003,2.583,3.0639999999999996,2.816
102752,Rubella,California,2012,Male,1,18841496,0.005,0.0,0.03,0.005
53444,Hantavirus Infection,California,2014,Female,0,19346905,0.0,0.0,0.019,0.0
7462,"Botulism, Foodborne",California,2005,Female,0,18088355,0.0,0.0,0.02,0.0
17440,Campylobacteriosis,California,2012,Female,3739,19028077,19.65,19.025,20.29,19.65
61259,HIV,California,2008,Female,730,18526603,3.94,3.66,4.237,3.94
133506,Typhus Fever,California,2005,Female,6,18088355,0.033,0.012,0.07200000000000001,0.033
4972,Babesiosis,California,2003,Male,0,17607062,0.0,0.0,0.021,0.0
92921,Psittacosis,California,2001,Male,6,17174034,0.035,0.013000000000000001,0.076,0.035
133516,Typhus Fever,California,2008,Male,7,18331667,0.038,0.015,0.079,0.038
72217,Leptospirosis,California,2004,Male,1,17785422,0.006,0.0,0.031,0.006
85444,Paralytic Shellfish Poisoning,California,2014,Male,0,19154588,0.0,0.0,0.019,0.0
17426,Campylobacteriosis,California,2007,Male,2742,18180620,15.082,14.523,15.657,15.082
32,Amebiasis,California,2011,Male,245,18691131,1.311,1.1520000000000001,1.486,1.311
67310,Legionellosis,California,2011,Female,88,18881056,0.466,0.374,0.574,0.466
2518,Anaplasmosis and Ehrlichiosis,California,2014,Female,4,19346905,0.021,0.006,0.053,0.021
44358,E. coli Other STEC (non-O157),California,2011,Female,127,18881056,0.6729999999999999,0.561,0.8,0.673
72239,Leptospirosis,California,2011,Male,1,18691131,0.005,0.0,0.03,0.005
41836,E. coli O157,California,2008,Female,150,18526603,0.81,0.685,0.95,0.81
90424,"Plague, human",California,2002,Female,0,17555714,0.0,0.0,0.021,0.0
69770,Leprosy,California,2008,Female,3,18526603,0.016,0.003,0.047,0.016
44344,E. coli Other STEC (non-O157),California,2006,Male,20,18028441,0.111,0.068,0.171,0.111
85409,Paralytic Shellfish Poisoning,California,2003,Female,0,17783924,0.0,0.0,0.021,0.0
90446,"Plague, human",California,2009,Male,0,18445222,0.0,0.0,0.02,0.0
55888,Hemolytic Uremic Syndrome,California,2007,Female,23,18373955,0.125,0.079,0.188,0.125
136905,Vibrio Infection (non-Cholera),California,2010,Female,41,18752748,0.21899999999999997,0.157,0.297,0.219
77130,Lyme Disease,California,2002,Male,50,17384620,0.28800000000000003,0.213,0.379,0.288
45946,Early Syphilis,California,2002,Male,1674,17384620,9.629,9.173,10.102,9.629
64779,Invasive Meningococcal Disease,California,2012,Male,46,18841496,0.244,0.179,0.326,0.244
36897,Dengue,California,2005,Male,5,17899282,0.027999999999999997,0.009000000000000001,0.065,0.028
90460,"Plague, human",California,2014,Female,0,19346905,0.0,0.0,0.019,0.0
55886,Hemolytic Uremic Syndrome,California,2006,Male,27,18028441,0.15,0.099,0.218,0.15
22391,Cholera,California,2013,Female,0,19177344,0.0,0.0,0.019,0.0
85406,Paralytic Shellfish Poisoning,California,2002,Female,0,17555714,0.0,0.0,0.021,0.0
79637,Malaria,California,2014,Male,57,19154588,0.298,0.225,0.386,0.298
82067,Measles,California,2003,Female,2,17783924,0.011000000000000001,0.001,0.040999999999999995,0.011
133522,Typhus Fever,California,2010,Male,18,18558691,0.09699999999999999,0.057,0.153,0.097
82074,Measles,California,2005,Male,3,17899282,0.017,0.003,0.049,0.017
112463,Spotted Fever Rickettsiosis,California,2009,Male,0,18445222,0.0,0.0,0.02,0.0
27303,Coccidioidomycosis,California,2014,Female,825,19346905,4.263999999999999,3.978,4.565,4.264
14960,Brucellosis,California,2006,Female,17,18220429,0.09300000000000001,0.054000000000000006,0.149,0.093
112444,Spotted Fever Rickettsiosis,California,2003,Female,1,17783924,0.006,0.0,0.031,0.006
39332,Diphtheria,California,2001,Male,0,17174034,0.0,0.0,0.021,0.0
55901,Hemolytic Uremic Syndrome,California,2011,Male,24,18691131,0.128,0.08199999999999999,0.191,0.128
45964,Early Syphilis,California,2008,Male,3551,18331667,19.371,18.739,20.019000000000002,19.371
45954,Early Syphilis,California,2005,Female,262,18088355,1.4480000000000002,1.278,1.635,1.448
45942,Early Syphilis,California,2001,Female,143,17340743,0.825,0.695,0.971,0.825
7480,"Botulism, Foodborne",California,2011,Female,0,18881056,0.0,0.0,0.02,0.0
41816,E. coli O157,California,2001,Male,118,17174034,0.687,0.569,0.823,0.687
97813,"Rabies, human",California,2008,Male,1,18331667,0.005,0.0,0.03,0.005
85415,Paralytic Shellfish Poisoning,California,2005,Female,1,18088355,0.006,0.0,0.031,0.006
61278,HIV,California,2014,Male,0,19154588,0.0,0.0,0.019,0.0
112454,Spotted Fever Rickettsiosis,California,2006,Male,0,18028441,0.0,0.0,0.02,0.0
136903,Vibrio Infection (non-Cholera),California,2009,Male,87,18445222,0.47200000000000003,0.37799999999999995,0.5820000000000001,0.472
41851,E. coli O157,California,2013,Female,211,19177344,1.1,0.9570000000000001,1.2590000000000001,1.1
55910,Hemolytic Uremic Syndrome,California,2014,Female,29,19346905,0.15,0.1,0.215,0.15
4968,Babesiosis,California,2002,Female,0,17555714,0.0,0.0,0.021,0.0
112474,Spotted Fever Rickettsiosis,California,2013,Female,6,19177344,0.031,0.011000000000000001,0.068,0.031
114922,Staphylococcus aureus Infection (cases resulting in death or ICU),California,2009,Female,66,18634031,0.354,0.27399999999999997,0.451,0.354
126076,Tuberculosis,California,2002,Female,1283,17555714,7.308,6.914,7.718999999999999,7.308
63680,Influenza Death (<65 years of age),California,2010,Female,4,18752748,0.021,0.006,0.055,0.021
100236,Relapsing Fever,California,2002,Female,7,17555714,0.04,0.016,0.08199999999999999,0.04
116212,Streptococcal Infection (cases in food and dairy workers),California,2012,Male,6,18841496,0.032,0.012,0.069,0.032
87899,Pertussis,California,2006,Male,687,18028441,3.8110000000000004,3.531,4.107,3.811
131052,"Typhoid Fever, case",California,2012,Female,29,19028077,0.152,0.102,0.21899999999999997,0.152
67290,Legionellosis,California,2004,Male,36,17785422,0.20199999999999999,0.142,0.28,0.202
118679,Tetanus,California,2006,Female,2,18220429,0.011000000000000001,0.001,0.04,0.011
100242,Relapsing Fever,California,2004,Female,2,17969405,0.011000000000000001,0.001,0.04,0.011
100272,Relapsing Fever,California,2014,Female,5,19346905,0.026000000000000002,0.008,0.06,0.026
126109,Tuberculosis,California,2013,Female,843,19177344,4.396,4.104,4.703,4.396
82068,Measles,California,2003,Male,3,17607062,0.017,0.004,0.05,0.017
139323,Yersiniosis,California,2004,Female,39,17969405,0.217,0.154,0.297,0.217
